frame,num_detections,total_bbox_area_ratio,mean_bbox_area_ratio,max_bbox_area_ratio,total_crack_length_px,mean_crack_length_px,damage_density,mean_confidence,mean_uncertainty,severity_score,class_counts,blur_score,brightness_score,motion_score,reliability,video,lat,lon,ele,speed_kmh,heading,gps_distance_m
frame_000000.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.4101,1.0,1.0,0.7051,2,12.93918041,77.54521023,798.23,0.0,204.58,0.0
frame_000001.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3879,1.0,1.0,0.6939,2,12.93918016,77.54521011,798.29,0.11,204.58,0.03
frame_000002.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.4646,1.0,1.0,0.7323,2,12.9391799,77.54520999,798.35,0.22,204.58,0.06
frame_000003.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3976,1.0,1.0,0.6988,2,12.93917965,77.54520987,798.41,0.34,204.58,0.09
frame_000004.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3075,1.0,1.0,0.6538,2,12.93917939,77.54520975,798.48,0.45,204.58,0.12
frame_000005.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3448,1.0,1.0,0.6724,2,12.93917914,77.54520963,798.54,0.56,204.58,0.16
frame_000006.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.4309,1.0,1.0,0.7155,2,12.93917888,77.54520951,798.6,0.67,204.58,0.19
frame_000007.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3304,1.0,1.0,0.6652,2,12.93917863,77.54520939,798.67,0.79,204.58,0.22
frame_000008.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.2988,1.0,1.0,0.6494,2,12.93917837,77.54520927,798.73,0.9,204.58,0.25
frame_000009.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3284,1.0,1.0,0.6642,2,12.93917812,77.54520915,798.79,1.01,204.58,0.28
frame_000010.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3198,1.0,1.0,0.6599,2,12.93917786,77.54520903,798.85,1.12,204.58,0.31
frame_000011.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.369,1.0,1.0,0.6845,2,12.93917761,77.54520891,798.92,1.23,204.58,0.34
