seg_a,seg_b,dist_m
0,1,15.84
0,2,31.09
0,3,45.09
0,4,60.0
0,5,75.46
0,6,89.36
1,2,15.25
1,3,29.3
1,4,44.29
1,5,59.71
1,6,73.62
1,7,89.44
2,3,14.1
2,4,29.18
2,5,44.53
2,6,58.45
2,7,74.25
2,8,89.09
2,9,96.61
3,4,15.09
3,5,30.43
3,6,44.35
3,7,60.16
3,8,75.0
3,9,82.52
4,5,15.48
4,6,29.36
4,7,45.19
4,8,60.05
4,9,67.56
5,6,13.92
5,7,29.73
5,8,44.59
5,9,52.1
6,7,15.84
6,8,30.7
6,9,38.2
7,8,14.86
7,9,22.37
8,9,7.52
