segment_id,first_frame,last_frame,num_frames,weighted_severity,weighted_uncertainty,weighted_confidence,mean_reliability,mean_detections,severity_std,centroid_lat,centroid_lon,dominant_class,severity_label,reinspection_flag,priority_score,maintenance_action,priority_rank
13,frame_001099.jpg,frame_001167.jpg,69,0.010597,0.204461,0.007586,1.0,0.03,0.061338,12.91525378,77.51592899,transverse_crack,low,0,0.038087,monitor,22
87,frame_006780.jpg,frame_006869.jpg,90,0.009318,0.189415,0.01195,0.932153,0.03,0.056825,12.91427646,77.52599937,longitudinal_crack,low,0,0.034935,monitor,23
82,frame_006430.jpg,frame_006487.jpg,58,0.012584,0.171468,0.031045,0.846329,0.09,0.05144,12.91425691,77.52530647,pothole,low,0,0.034529,monitor,24
67,frame_005389.jpg,frame_005486.jpg,98,0.007426,0.178799,0.007817,0.765608,0.03,0.05364,12.91468678,77.52332228,transverse_crack,low,0,0.032018,monitor,25
31,frame_002300.jpg,frame_002372.jpg,73,0.018642,0.122602,0.090988,0.843016,0.16,0.036781,12.91492238,77.51839181,pothole,low,0,0.03144,monitor,26
89,frame_006979.jpg,frame_007046.jpg,68,0.005573,0.179549,0.003275,0.795388,0.01,0.053865,12.91424911,77.52626905,alligator_crack,low,0,0.030833,monitor,27
12,frame_001039.jpg,frame_001098.jpg,60,0.00603,0.150336,0.004722,0.973813,0.02,0.045101,12.91527304,77.51578805,transverse_crack,low,0,0.026771,monitor,28
44,frame_003103.jpg,frame_003207.jpg,105,0.00394,0.12583,0.00765,0.840609,0.03,0.037749,12.91484118,77.52019019,pothole,low,0,0.021632,monitor,29
20,frame_001516.jpg,frame_001634.jpg,119,0.002873,0.109414,0.002409,0.820115,0.01,0.032824,12.9151238,77.51687398,transverse_crack,low,0,0.018423,monitor,30
7,frame_000764.jpg,frame_000817.jpg,54,0.008042,0.085042,0.031983,0.999609,0.09,0.025513,12.91536214,77.51510249,pothole,low,0,0.018386,monitor,31
80,frame_006269.jpg,frame_006361.jpg,93,0.005154,0.077313,0.0133,0.861549,0.04,0.023194,12.9142509,77.52502856,pothole,low,0,0.015205,monitor,32
42,frame_002984.jpg,frame_003041.jpg,58,0.003072,0.058355,0.005867,0.694571,0.02,0.017507,12.914819,77.51990625,pothole,low,0,0.010904,monitor,33
84,frame_006546.jpg,frame_006610.jpg,65,0.002124,0.045804,0.007559,0.881922,0.03,0.013741,12.9142611,77.5255847,pothole,low,0,0.008357,monitor,34
32,frame_002373.jpg,frame_002444.jpg,72,0.001681,0.043711,0.004838,0.718131,0.01,0.013113,12.91490676,77.51852691,pothole,low,0,0.007733,monitor,35
28,frame_002088.jpg,frame_002158.jpg,71,0.001026,0.028132,0.003669,0.586532,0.01,0.00844,12.91496423,77.51797686,pothole,low,0,0.004938,monitor,36
25,frame_001883.jpg,frame_001946.jpg,64,0.0,0.0,0.0,0.612998,0.0,0.0,12.91502658,77.51756844,none,low,0,0.0,monitor,37
29,frame_002159.jpg,frame_002223.jpg,65,0.0,0.0,0.0,0.645722,0.0,0.0,12.91495363,77.51811701,none,low,0,0.0,monitor,37
26,frame_001947.jpg,frame_002011.jpg,65,0.0,0.0,0.0,0.622115,0.0,0.0,12.91500576,77.5177064,none,low,0,0.0,monitor,37
27,frame_002012.jpg,frame_002087.jpg,76,0.0,0.0,0.0,0.639541,0.0,0.0,12.9149866,77.51784289,none,low,0,0.0,monitor,37
30,frame_002224.jpg,frame_002299.jpg,76,0.0,0.0,0.0,0.874543,0.0,0.0,12.91494174,77.51825573,none,low,0,0.0,monitor,37
17,frame_001336.jpg,frame_001386.jpg,51,0.0,0.0,0.0,0.986765,0.0,0.0,12.91517416,77.51647196,none,low,0,0.0,monitor,37
21,frame_001635.jpg,frame_001702.jpg,68,0.0,0.0,0.0,0.889978,0.0,0.0,12.91510427,77.51702096,none,low,0,0.0,monitor,37
18,frame_001387.jpg,frame_001442.jpg,56,0.0,0.0,0.0,0.849271,0.0,0.0,12.91515576,77.51661092,none,low,0,0.0,monitor,37
11,frame_000980.jpg,frame_001038.jpg,59,0.0,0.0,0.0,0.936829,0.0,0.0,12.91529049,77.51565271,none,low,0,0.0,monitor,37
10,frame_000924.jpg,frame_000979.jpg,56,0.0,0.0,0.0,0.976388,0.0,0.0,12.91531324,77.51551508,none,low,0,0.0,monitor,37
14,frame_001168.jpg,frame_001234.jpg,67,0.0,0.0,0.0,0.994348,0.0,0.0,12.91523688,77.51605925,none,low,0,0.0,monitor,37
38,frame_002734.jpg,frame_002792.jpg,59,0.0,0.0,0.0,0.926522,0.0,0.0,12.91481082,77.51935291,none,low,0,0.0,monitor,37
41,frame_002925.jpg,frame_002983.jpg,59,0.0,0.0,0.0,0.767802,0.0,0.0,12.91481562,77.5197665,none,low,0,0.0,monitor,37
40,frame_002859.jpg,frame_002924.jpg,66,0.0,0.0,0.0,0.959106,0.0,0.0,12.91481303,77.51962797,none,low,0,0.0,monitor,37
34,frame_002508.jpg,frame_002565.jpg,58,0.0,0.0,0.0,0.753191,0.0,0.0,12.91487527,77.51880329,none,low,0,0.0,monitor,37
48,frame_004321.jpg,frame_004418.jpg,98,0.0,0.0,0.0,0.870909,0.0,0.0,12.91488814,77.52070871,none,low,0,0.0,monitor,37
52,frame_004608.jpg,frame_004659.jpg,52,0.0,0.0,0.0,0.902846,0.0,0.0,12.91491426,77.52126484,none,low,0,0.0,monitor,37
24,frame_001822.jpg,frame_001882.jpg,61,0.0,0.0,0.0,0.67652,0.0,0.0,12.91504342,77.51743291,none,low,0,0.0,monitor,37
22,frame_001703.jpg,frame_001762.jpg,60,0.0,0.0,0.0,0.821815,0.0,0.0,12.91508835,77.51715776,none,low,0,0.0,monitor,37
23,frame_001763.jpg,frame_001821.jpg,59,0.0,0.0,0.0,0.73448,0.0,0.0,12.91506342,77.51729536,none,low,0,0.0,monitor,37
16,frame_001286.jpg,frame_001335.jpg,50,0.0,0.0,0.0,0.92663,0.0,0.0,12.91519122,77.51633541,none,low,0,0.0,monitor,37
15,frame_001235.jpg,frame_001285.jpg,51,0.0,0.0,0.0,0.955043,0.0,0.0,12.9152141,77.5161988,none,low,0,0.0,monitor,37
8,frame_000818.jpg,frame_000869.jpg,52,0.0,0.0,0.0,1.0,0.0,0.0,12.91534827,77.51523982,none,low,0,0.0,monitor,37
9,frame_000870.jpg,frame_000923.jpg,54,0.0,0.0,0.0,0.971852,0.0,0.0,12.91533195,77.51537732,none,low,0,0.0,monitor,37
4,frame_000590.jpg,frame_000647.jpg,58,0.0,0.0,0.0,0.983916,0.0,0.0,12.91542644,77.51469246,none,low,0,0.0,monitor,37
5,frame_000648.jpg,frame_000706.jpg,59,0.0,0.0,0.0,0.98992,0.0,0.0,12.91540483,77.51483006,none,low,0,0.0,monitor,37
3,frame_000529.jpg,frame_000589.jpg,61,0.0,0.0,0.0,0.937725,0.0,0.0,12.91544734,77.51455641,none,low,0,0.0,monitor,37
1,frame_000347.jpg,frame_000455.jpg,109,0.0,0.0,0.0,0.98451,0.0,0.0,12.91548322,77.51427856,none,low,0,0.0,monitor,37
63,frame_005164.jpg,frame_005212.jpg,49,0.0,0.0,0.0,0.748276,0.0,0.0,12.91483107,77.5227836,none,low,0,0.0,monitor,37
61,frame_005057.jpg,frame_005112.jpg,56,0.0,0.0,0.0,0.698086,0.0,0.0,12.91485007,77.52250866,none,low,0,0.0,monitor,37
60,frame_004991.jpg,frame_005056.jpg,66,0.0,0.0,0.0,0.836547,0.0,0.0,12.91485467,77.52236901,none,low,0,0.0,monitor,37
59,frame_004936.jpg,frame_004990.jpg,55,0.0,0.0,0.0,0.960787,0.0,0.0,12.91486175,77.52223628,none,low,0,0.0,monitor,37
57,frame_004849.jpg,frame_004891.jpg,43,0.0,0.0,0.0,0.989295,0.0,0.0,12.91488285,77.52195525,none,low,0,0.0,monitor,37
58,frame_004892.jpg,frame_004935.jpg,44,0.0,0.0,0.0,0.9876,0.0,0.0,12.9148732,77.52209438,none,low,0,0.0,monitor,37
54,frame_004713.jpg,frame_004761.jpg,49,0.0,0.0,0.0,0.903498,0.0,0.0,12.91489332,77.52154032,none,low,0,0.0,monitor,37
55,frame_004762.jpg,frame_004805.jpg,44,0.0,0.0,0.0,0.981609,0.0,0.0,12.91489252,77.5216796,none,low,0,0.0,monitor,37
51,frame_004549.jpg,frame_004607.jpg,59,0.0,0.0,0.0,0.877659,0.0,0.0,12.91491313,77.52112635,none,low,0,0.0,monitor,37
50,frame_004490.jpg,frame_004548.jpg,59,0.0,0.0,0.0,0.853242,0.0,0.0,12.91490596,77.52098963,none,low,0,0.0,monitor,37
53,frame_004660.jpg,frame_004712.jpg,53,0.0,0.0,0.0,0.967121,0.0,0.0,12.91490556,77.52140483,none,low,0,0.0,monitor,37
64,frame_005213.jpg,frame_005262.jpg,50,0.0,0.0,0.0,0.8006,0.0,0.0,12.9148042,77.52292149,none,low,0,0.0,monitor,37
66,frame_005327.jpg,frame_005388.jpg,62,0.0,0.0,0.0,0.826487,0.0,0.0,12.914734,77.52318854,none,low,0,0.0,monitor,37
65,frame_005263.jpg,frame_005326.jpg,64,0.0,0.0,0.0,0.868364,0.0,0.0,12.91477363,77.52305484,none,low,0,0.0,monitor,37
69,frame_005565.jpg,frame_005629.jpg,65,0.0,0.0,0.0,0.755351,0.0,0.0,12.91461189,77.52358051,none,low,0,0.0,monitor,37
68,frame_005487.jpg,frame_005564.jpg,78,0.0,0.0,0.0,0.822451,0.0,0.0,12.91465538,77.52344584,none,low,0,0.0,monitor,37
79,frame_006199.jpg,frame_006268.jpg,70,0.0,0.0,0.0,0.769819,0.0,0.0,12.91425006,77.52489734,none,low,0,0.0,monitor,37
78,frame_006141.jpg,frame_006198.jpg,58,0.0,0.0,0.0,0.677634,0.0,0.0,12.91424088,77.52475248,none,low,0,0.0,monitor,37
77,frame_006071.jpg,frame_006140.jpg,70,0.0,0.0,0.0,0.842253,0.0,0.0,12.91424165,77.52461507,none,low,0,0.0,monitor,37
76,frame_005994.jpg,frame_006070.jpg,77,0.0,0.0,0.0,0.914731,0.0,0.0,12.9142718,77.52448115,none,low,0,0.0,monitor,37
75,frame_005919.jpg,frame_005993.jpg,75,0.0,0.0,0.0,0.787093,0.0,0.0,12.91431602,77.52435727,none,low,0,0.0,monitor,37
74,frame_005864.jpg,frame_005918.jpg,55,0.0,0.0,0.0,0.932204,0.0,0.0,12.91436469,77.52422512,none,low,0,0.0,monitor,37
73,frame_005810.jpg,frame_005863.jpg,54,0.0,0.0,0.0,0.980204,0.0,0.0,12.91441297,77.52409371,none,low,0,0.0,monitor,37
72,frame_005755.jpg,frame_005809.jpg,55,0.0,0.0,0.0,0.856225,0.0,0.0,12.91445915,77.52396496,none,low,0,0.0,monitor,37
85,frame_006611.jpg,frame_006682.jpg,72,0.0,0.0,0.0,0.898746,0.0,0.0,12.91426371,77.52572213,none,low,0,0.0,monitor,37
83,frame_006488.jpg,frame_006545.jpg,58,0.0,0.0,0.0,0.816103,0.0,0.0,12.91426071,77.52544496,none,low,0,0.0,monitor,37
81,frame_006362.jpg,frame_006429.jpg,68,0.0,0.0,0.0,0.902009,0.0,0.0,12.91425474,77.5251627,none,low,0,0.0,monitor,37
90,frame_007047.jpg,frame_007124.jpg,78,0.0,0.0,0.0,0.726158,0.0,0.0,12.91421759,77.52641187,none,low,0,0.0,monitor,37
91,frame_007125.jpg,frame_007208.jpg,84,0.0,0.0,0.0,0.668725,0.0,0.0,12.91418776,77.52653504,none,low,0,0.0,monitor,37
