seg_a,seg_b,dist_m
0,1,17.79
0,2,32.33
0,3,45.59
0,4,61.71
0,5,76.94
0,6,91.92
1,2,14.79
1,3,28.1
1,4,44.3
1,5,59.53
1,6,74.53
1,7,89.27
2,3,13.31
2,4,29.51
2,5,44.74
2,6,59.74
2,7,74.48
2,8,89.24
3,4,16.21
3,5,31.43
3,6,46.43
3,7,61.17
3,8,75.93
3,9,91.93
4,5,15.24
4,6,30.24
4,7,44.97
4,8,59.73
4,9,75.74
4,10,84.16
5,6,15.01
5,7,29.75
5,8,44.5
5,9,60.51
5,10,68.93
6,7,14.75
6,8,29.5
6,9,45.5
6,10,53.92
7,8,14.76
7,9,30.78
7,10,39.19
8,9,16.02
8,10,24.43
9,10,8.43
