frame,num_detections,total_bbox_area_ratio,mean_bbox_area_ratio,max_bbox_area_ratio,total_crack_length_px,mean_crack_length_px,damage_density,mean_confidence,mean_uncertainty,severity_score,class_counts,blur_score,brightness_score,motion_score,reliability,video,lat,lon,ele,speed_kmh,heading,gps_distance_m
frame_000000.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},1.0,1.0,1.0,1.0,29,12.92148763,77.56177381,794.78,0.0,136.05,0.0
frame_000001.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.9348,1.0,1.0,0.9674,29,12.9214876,77.56177384,794.78,0.02,136.05,0.0
frame_000002.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.9747,1.0,1.0,0.9874,29,12.92148757,77.56177387,794.78,0.03,136.05,0.01
frame_000003.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.9871,1.0,0.9979,0.9932,29,12.92148754,77.5617739,794.78,0.05,136.05,0.01
frame_000004.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.9106,1.0,0.9811,0.9515,29,12.92148751,77.56177393,794.78,0.07,136.05,0.02
frame_000005.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.8994,1.0,0.9714,0.944,29,12.92148748,77.56177396,794.78,0.08,136.05,0.02
frame_000006.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.8225,1.0,0.9551,0.9023,29,12.92148745,77.56177399,794.78,0.1,136.05,0.03
frame_000007.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6892,1.0,1.0,0.8446,29,12.92148742,77.56177402,794.78,0.12,136.05,0.03
frame_000008.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.7679,1.0,1.0,0.8839,29,12.92148739,77.56177405,794.79,0.13,136.05,0.04
frame_000009.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6979,1.0,0.9782,0.8446,29,12.92148736,77.56177408,794.79,0.15,136.05,0.04
frame_000010.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.7952,1.0,0.903,0.8782,29,12.92148733,77.56177411,794.79,0.17,136.05,0.05
