frame,blur_score,brightness_score,motion_score,reliability
frame_000000.jpg,1.0,1.0,1.0,1.0
frame_000001.jpg,1.0,1.0,1.0,1.0
frame_000002.jpg,1.0,1.0,1.0,1.0
frame_000003.jpg,1.0,1.0,1.0,1.0
frame_000004.jpg,1.0,1.0,1.0,1.0
frame_000005.jpg,1.0,1.0,1.0,1.0
frame_000006.jpg,1.0,1.0,1.0,1.0
frame_000007.jpg,1.0,1.0,1.0,1.0
frame_000008.jpg,1.0,1.0,1.0,1.0
frame_000009.jpg,1.0,1.0,1.0,1.0
frame_000010.jpg,0.9382,1.0,1.0,0.9691
frame_000011.jpg,0.9184,1.0,1.0,0.9592
frame_000012.jpg,0.8344,1.0,1.0,0.9172
frame_000013.jpg,0.7359,1.0,1.0,0.868
frame_000014.jpg,0.7488,1.0,1.0,0.8744
frame_000015.jpg,0.8276,1.0,1.0,0.9138
frame_000016.jpg,0.8233,1.0,1.0,0.9116
frame_000017.jpg,0.8841,1.0,1.0,0.9421
frame_000018.jpg,0.8731,1.0,1.0,0.9365
frame_000019.jpg,0.8713,1.0,1.0,0.9356
frame_000020.jpg,0.8869,1.0,1.0,0.9435
frame_000021.jpg,0.9439,1.0,1.0,0.972
frame_000022.jpg,0.9554,1.0,1.0,0.9777
frame_000023.jpg,0.9374,1.0,1.0,0.9687
frame_000024.jpg,0.89,1.0,1.0,0.945
frame_000025.jpg,0.8022,1.0,1.0,0.9011
frame_000026.jpg,0.8269,1.0,1.0,0.9134
frame_000027.jpg,0.8892,1.0,1.0,0.9446
frame_000028.jpg,0.8751,1.0,1.0,0.9375
frame_000029.jpg,0.8817,1.0,1.0,0.9408
frame_000030.jpg,0.8816,1.0,1.0,0.9408
frame_000031.jpg,0.5803,1.0,1.0,0.7902
frame_000032.jpg,0.5615,1.0,1.0,0.7807
frame_000033.jpg,1.0,1.0,1.0,1.0
frame_000034.jpg,0.9853,1.0,1.0,0.9927
frame_000035.jpg,0.834,1.0,1.0,0.917
frame_000036.jpg,0.7775,1.0,1.0,0.8887
frame_000037.jpg,0.7677,1.0,1.0,0.8839
frame_000038.jpg,0.7253,1.0,1.0,0.8626
frame_000039.jpg,0.7237,1.0,1.0,0.8619
frame_000040.jpg,0.7347,1.0,1.0,0.8673
frame_000041.jpg,0.7139,1.0,1.0,0.8569
frame_000042.jpg,0.6741,1.0,1.0,0.8371
frame_000043.jpg,0.6947,1.0,1.0,0.8473
frame_000044.jpg,0.7135,1.0,1.0,0.8567
frame_000045.jpg,0.6747,1.0,1.0,0.8373
frame_000046.jpg,0.6683,1.0,1.0,0.8342
frame_000047.jpg,0.68,1.0,1.0,0.84
frame_000048.jpg,0.6733,1.0,1.0,0.8367
frame_000049.jpg,0.6432,1.0,1.0,0.8216
frame_000050.jpg,0.6492,1.0,1.0,0.8246
frame_000051.jpg,0.5423,1.0,1.0,0.7712
frame_000052.jpg,0.5696,1.0,1.0,0.7848
frame_000053.jpg,0.649,1.0,1.0,0.8245
frame_000054.jpg,0.6725,1.0,1.0,0.8363
frame_000055.jpg,0.6653,1.0,1.0,0.8327
frame_000056.jpg,0.7075,1.0,1.0,0.8538
frame_000057.jpg,0.5447,1.0,1.0,0.7723
frame_000058.jpg,0.5481,1.0,1.0,0.7741
frame_000059.jpg,0.6417,1.0,1.0,0.8208
frame_000060.jpg,0.7074,1.0,1.0,0.8537
frame_000061.jpg,0.7003,1.0,1.0,0.8501
frame_000062.jpg,0.7258,1.0,1.0,0.8629
frame_000063.jpg,0.7446,1.0,1.0,0.8723
frame_000064.jpg,0.69,1.0,1.0,0.845
frame_000065.jpg,0.66,1.0,1.0,0.83
frame_000066.jpg,0.8412,1.0,1.0,0.9206
frame_000067.jpg,0.7274,1.0,1.0,0.8637
frame_000068.jpg,0.651,1.0,1.0,0.8255
frame_000069.jpg,0.5801,1.0,1.0,0.79
frame_000070.jpg,0.5388,1.0,1.0,0.7694
frame_000071.jpg,0.5938,1.0,1.0,0.7969
frame_000072.jpg,0.6195,1.0,1.0,0.8097
frame_000073.jpg,0.6327,1.0,1.0,0.8164
frame_000074.jpg,0.6262,1.0,1.0,0.8131
frame_000075.jpg,0.6188,1.0,1.0,0.8094
frame_000076.jpg,0.6063,1.0,1.0,0.8032
frame_000077.jpg,0.5725,1.0,1.0,0.7862
frame_000078.jpg,0.5968,1.0,1.0,0.7984
frame_000079.jpg,0.6119,1.0,1.0,0.8059
frame_000080.jpg,0.617,1.0,1.0,0.8085
frame_000081.jpg,0.65,1.0,1.0,0.825
frame_000082.jpg,0.6324,1.0,1.0,0.8162
frame_000083.jpg,0.6398,1.0,1.0,0.8199
frame_000084.jpg,0.6388,1.0,1.0,0.8194
frame_000085.jpg,0.6623,1.0,1.0,0.8312
frame_000086.jpg,0.6555,1.0,1.0,0.8278
frame_000087.jpg,0.4602,1.0,1.0,0.7301
frame_000088.jpg,0.5571,1.0,1.0,0.7786
frame_000089.jpg,0.5982,1.0,1.0,0.7991
frame_000090.jpg,0.561,1.0,1.0,0.7805
frame_000091.jpg,0.5554,1.0,1.0,0.7777
frame_000092.jpg,0.5683,1.0,1.0,0.7841
frame_000093.jpg,0.5498,1.0,1.0,0.7749
frame_000094.jpg,0.5523,1.0,1.0,0.7761
frame_000095.jpg,0.5095,1.0,1.0,0.7548
frame_000096.jpg,0.4153,1.0,1.0,0.7076
frame_000097.jpg,0.4724,1.0,1.0,0.7362
frame_000098.jpg,0.5081,1.0,1.0,0.7541
frame_000099.jpg,0.5853,1.0,1.0,0.7926
frame_000100.jpg,0.511,1.0,1.0,0.7555
frame_000101.jpg,0.5237,1.0,1.0,0.7618
frame_000102.jpg,0.4657,1.0,1.0,0.7329
frame_000103.jpg,0.4615,1.0,1.0,0.7307
frame_000104.jpg,0.526,1.0,1.0,0.763
frame_000105.jpg,0.549,1.0,1.0,0.7745
frame_000106.jpg,0.4908,1.0,1.0,0.7454
frame_000107.jpg,0.5243,1.0,1.0,0.7621
frame_000108.jpg,0.5152,1.0,1.0,0.7576
frame_000109.jpg,0.4233,1.0,1.0,0.7116
frame_000110.jpg,0.3328,1.0,1.0,0.6664
frame_000111.jpg,0.3316,1.0,1.0,0.6658
frame_000112.jpg,0.5127,1.0,1.0,0.7564
frame_000113.jpg,0.547,1.0,1.0,0.7735
frame_000114.jpg,0.5451,1.0,1.0,0.7726
frame_000115.jpg,0.5727,1.0,1.0,0.7864
frame_000116.jpg,0.5158,1.0,1.0,0.7579
frame_000117.jpg,0.4878,1.0,1.0,0.7439
frame_000118.jpg,0.5287,1.0,1.0,0.7644
frame_000119.jpg,0.5904,1.0,1.0,0.7952
frame_000120.jpg,0.5792,1.0,1.0,0.7896
frame_000121.jpg,0.5918,1.0,1.0,0.7959
frame_000122.jpg,0.6431,1.0,1.0,0.8216
frame_000123.jpg,0.5741,1.0,1.0,0.7871
frame_000124.jpg,0.5606,1.0,1.0,0.7803
frame_000125.jpg,0.5795,1.0,1.0,0.7897
frame_000126.jpg,0.6236,1.0,1.0,0.8118
frame_000127.jpg,0.4728,1.0,1.0,0.7364
frame_000128.jpg,0.4658,1.0,1.0,0.7329
frame_000129.jpg,0.4923,1.0,1.0,0.7462
frame_000130.jpg,0.4941,1.0,1.0,0.7471
frame_000131.jpg,0.5444,1.0,1.0,0.7722
frame_000132.jpg,0.6445,1.0,1.0,0.8222
frame_000133.jpg,0.5655,1.0,1.0,0.7828
frame_000134.jpg,0.472,1.0,1.0,0.736
frame_000135.jpg,0.4018,1.0,1.0,0.7009
frame_000136.jpg,0.25,1.0,1.0,0.625
frame_000137.jpg,0.1798,1.0,1.0,0.5899
frame_000138.jpg,0.2748,1.0,1.0,0.6374
frame_000139.jpg,0.4736,1.0,1.0,0.7368
frame_000140.jpg,0.5548,1.0,1.0,0.7774
frame_000141.jpg,0.5457,1.0,1.0,0.7728
frame_000142.jpg,0.5541,1.0,1.0,0.7771
frame_000143.jpg,0.5389,1.0,1.0,0.7695
frame_000144.jpg,0.4852,1.0,1.0,0.7426
frame_000145.jpg,0.3511,1.0,1.0,0.6755
frame_000146.jpg,0.3267,1.0,1.0,0.6633
frame_000147.jpg,0.4412,1.0,1.0,0.7206
frame_000148.jpg,0.5609,1.0,1.0,0.7804
frame_000149.jpg,0.5946,1.0,1.0,0.7973
frame_000150.jpg,0.4714,1.0,1.0,0.7357
frame_000151.jpg,0.505,1.0,1.0,0.7525
frame_000152.jpg,0.5111,1.0,1.0,0.7556
frame_000153.jpg,0.4754,1.0,1.0,0.7377
frame_000154.jpg,0.507,1.0,1.0,0.7535
frame_000155.jpg,0.5851,1.0,1.0,0.7926
frame_000156.jpg,0.6098,1.0,1.0,0.8049
frame_000157.jpg,0.4875,1.0,1.0,0.7437
frame_000158.jpg,0.3438,1.0,1.0,0.6719
frame_000159.jpg,0.3191,1.0,1.0,0.6595
frame_000160.jpg,0.3773,1.0,1.0,0.6886
frame_000161.jpg,0.5428,1.0,1.0,0.7714
frame_000162.jpg,0.5804,1.0,1.0,0.7902
frame_000163.jpg,0.5388,1.0,1.0,0.7694
frame_000164.jpg,0.5791,1.0,1.0,0.7896
frame_000165.jpg,0.415,1.0,1.0,0.7075
frame_000166.jpg,0.3209,1.0,1.0,0.6604
frame_000167.jpg,0.4602,1.0,1.0,0.7301
frame_000168.jpg,0.5493,1.0,1.0,0.7746
frame_000169.jpg,0.5184,1.0,1.0,0.7592
frame_000170.jpg,0.2339,1.0,1.0,0.6169
frame_000171.jpg,0.2147,1.0,1.0,0.6074
frame_000172.jpg,0.4764,1.0,1.0,0.7382
frame_000173.jpg,0.5761,1.0,1.0,0.788
frame_000174.jpg,0.5568,1.0,1.0,0.7784
frame_000175.jpg,0.5613,1.0,1.0,0.7807
frame_000176.jpg,0.5562,1.0,1.0,0.7781
frame_000177.jpg,0.4675,1.0,1.0,0.7338
frame_000178.jpg,0.4044,1.0,1.0,0.7022
frame_000179.jpg,0.4634,1.0,1.0,0.7317
frame_000180.jpg,0.5092,1.0,1.0,0.7546
frame_000181.jpg,0.4956,1.0,1.0,0.7478
frame_000182.jpg,0.3959,1.0,1.0,0.6979
frame_000183.jpg,0.2745,1.0,1.0,0.6373
frame_000184.jpg,0.2713,1.0,1.0,0.6357
frame_000185.jpg,0.384,1.0,1.0,0.692
frame_000186.jpg,0.4883,1.0,1.0,0.7441
frame_000187.jpg,0.4846,1.0,1.0,0.7423
frame_000188.jpg,0.4144,1.0,1.0,0.7072
frame_000189.jpg,0.4194,1.0,1.0,0.7097
frame_000190.jpg,0.4818,1.0,1.0,0.7409
frame_000191.jpg,0.4991,1.0,1.0,0.7495
frame_000192.jpg,0.4615,1.0,1.0,0.7308
frame_000193.jpg,0.3624,1.0,1.0,0.6812
frame_000194.jpg,0.323,1.0,1.0,0.6615
