frame,num_detections,total_bbox_area_ratio,mean_bbox_area_ratio,max_bbox_area_ratio,total_crack_length_px,mean_crack_length_px,damage_density,mean_confidence,mean_uncertainty,severity_score,class_counts,blur_score,brightness_score,motion_score,reliability
frame_000000.jpg,1,0.015241,0.015241,0.015241,260.52,260.52,0.004787,0.265137,0.0,0.13308,"{""pothole"": 1}",0.7941,1.0,0.9222,0.8815
frame_000001.jpg,1,0.01144,0.01144,0.01144,225.53,225.53,0.004787,0.353027,0.0,0.114427,"{""pothole"": 1}",0.8345,1.0,0.9256,0.9024
frame_000002.jpg,1,0.015248,0.015248,0.015248,260.76,260.76,0.004787,0.334473,0.0,0.133202,"{""pothole"": 1}",0.8428,1.0,0.921,0.9056
frame_000003.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5164,1.0,0.9471,0.7476
frame_000004.jpg,1,0.01501,0.01501,0.01501,254.43,254.43,0.004787,0.323486,0.0,0.13003,"{""pothole"": 1}",0.4643,1.0,0.9757,0.7273
frame_000005.jpg,1,0.015521,0.015521,0.015521,256.2,256.2,0.004787,0.297363,0.0,0.131118,"{""pothole"": 1}",0.7695,1.0,0.9579,0.8763
frame_000006.jpg,2,0.044704,0.022352,0.026962,611.54,305.77,0.009574,0.454224,0.131714,0.316393,"{""pothole"": 2}",0.3908,1.0,0.946,0.6846
frame_000007.jpg,1,0.032171,0.032171,0.032171,372.84,372.84,0.004787,0.537109,0.0,0.195098,"{""pothole"": 1}",0.3591,1.0,0.9186,0.6633
frame_000008.jpg,4,0.111938,0.027984,0.051161,1293.47,323.37,0.019148,0.311218,0.052444,0.400563,"{""pothole"": 4}",0.3038,1.0,0.922,0.6363
frame_000009.jpg,1,0.040089,0.040089,0.040089,421.99,421.99,0.004787,0.338867,0.0,0.222465,"{""pothole"": 1}",0.5575,1.0,0.8975,0.7583
frame_000010.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6744,1.0,0.8991,0.817
frame_000011.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5629,1.0,0.8933,0.7601
frame_000012.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5156,1.0,0.8978,0.7374
frame_000013.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6116,1.0,0.896,0.785
frame_000014.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3983,1.0,0.8969,0.6785
frame_000015.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.2221,1.0,0.91,0.593
frame_000016.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3191,1.0,0.9155,0.6426
frame_000017.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.607,1.0,0.8887,0.7813
frame_000018.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.4018,1.0,0.9049,0.6819
frame_000019.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3655,1.0,0.8826,0.6593
frame_000020.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.2446,1.0,0.8969,0.6016
frame_000021.jpg,1,0.058927,0.058927,0.058927,21466.0,21466.0,0.004787,0.257568,0.0,0.376565,"{""alligator_crack"": 1}",0.5166,1.0,0.8683,0.7319
frame_000022.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6807,1.0,0.8693,0.8142
frame_000023.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5387,1.0,0.8529,0.7399
frame_000024.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3578,1.0,0.8454,0.648
frame_000025.jpg,1,0.009007,0.009007,0.009007,203.03,203.03,0.004787,0.254639,0.0,0.102432,"{""pothole"": 1}",0.5193,1.0,0.8435,0.7284
frame_000026.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.728,1.0,0.8497,0.834
frame_000027.jpg,1,0.010082,0.010082,0.010082,212.19,212.19,0.004787,0.288574,0.0,0.107353,"{""pothole"": 1}",0.4163,1.0,0.8511,0.6784
frame_000028.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.279,1.0,0.8553,0.6105
frame_000029.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3982,1.0,0.8529,0.6697
frame_000030.jpg,1,0.011581,0.011581,0.011581,221.27,221.27,0.004787,0.254639,0.0,0.112424,"{""pothole"": 1}",0.7076,1.0,0.8487,0.8235
frame_000031.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6029,1.0,0.8566,0.7728
frame_000032.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3599,1.0,0.859,0.6518
frame_000033.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6599,1.0,0.8434,0.7986
frame_000034.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5211,1.0,0.8301,0.7266
frame_000035.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.2264,1.0,0.8116,0.5755
frame_000036.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.2097,1.0,0.8262,0.5701
frame_000037.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3927,1.0,0.805,0.6574
frame_000038.jpg,1,0.01271,0.01271,0.01271,232.01,232.01,0.004787,0.303223,0.0,0.118135,"{""pothole"": 1}",0.6088,1.0,0.8105,0.7665
frame_000039.jpg,1,0.041166,0.041166,0.041166,416.56,416.56,0.004787,0.293457,0.0,0.22032,"{""pothole"": 1}",0.312,1.0,0.8128,0.6185
frame_000040.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.2566,1.0,0.8252,0.5933
frame_000041.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.2756,1.0,0.8213,0.602
frame_000042.jpg,1,0.014056,0.014056,0.014056,255.57,255.57,0.004787,0.32251,0.0,0.130149,"{""pothole"": 1}",0.4571,1.0,0.7966,0.6879
frame_000043.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3612,1.0,0.8103,0.6427
frame_000044.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3999,1.0,0.8256,0.6651
frame_000045.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5752,1.0,0.8367,0.7549
frame_000046.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3186,1.0,0.8637,0.632
frame_000047.jpg,1,0.002102,0.002102,0.002102,99.32,99.32,0.004787,0.291748,0.0,0.049098,"{""pothole"": 1}",0.2115,1.0,0.8726,0.5803
frame_000048.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.1556,1.0,0.8535,0.5485
frame_000049.jpg,1,0.005787,0.005787,0.005787,169.59,169.59,0.004787,0.303955,0.0,0.08479,"{""pothole"": 1}",0.2659,1.0,0.8097,0.5949
frame_000050.jpg,1,0.004505,0.004505,0.004505,156.11,156.11,0.004787,0.252441,0.0,0.077682,"{""pothole"": 1}",0.6759,1.0,0.7756,0.7931
frame_000051.jpg,2,0.009324,0.004662,0.005827,301.63,150.82,0.009574,0.292968,0.004395,0.150378,"{""pothole"": 2}",0.6405,1.0,0.7769,0.7756
frame_000052.jpg,1,0.003246,0.003246,0.003246,127.14,127.14,0.004787,0.288574,0.0,0.063086,"{""pothole"": 1}",0.5295,1.0,0.7705,0.7189
frame_000053.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6145,1.0,0.7877,0.7648
frame_000054.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.6284,1.0,0.8178,0.7778
frame_000055.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.4911,1.0,0.8372,0.713
frame_000056.jpg,3,0.016973,0.005658,0.007243,493.3,164.43,0.014361,0.341227,0.052626,0.246699,"{""pothole"": 3}",0.4055,1.0,0.8354,0.6698
frame_000057.jpg,2,0.011814,0.005907,0.007341,347.44,173.72,0.009574,0.308594,0.042725,0.173685,"{""pothole"": 2}",0.3259,1.0,0.8392,0.6308
frame_000058.jpg,1,0.00574,0.00574,0.00574,163.13,163.13,0.004787,0.378418,0.0,0.08164,"{""pothole"": 1}",0.6564,1.0,0.8126,0.7907
frame_000059.jpg,1,0.005908,0.005908,0.005908,174.43,174.43,0.004787,0.307373,0.0,0.087186,"{""pothole"": 1}",0.4995,1.0,0.8454,0.7188
frame_000060.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.3868,1.0,0.8724,0.6679
frame_000061.jpg,1,0.007464,0.007464,0.007464,182.28,182.28,0.004787,0.262207,0.0,0.091689,"{""pothole"": 1}",0.3047,1.0,0.8796,0.6283
frame_000062.jpg,1,0.008975,0.008975,0.008975,200.55,200.55,0.004787,0.355713,0.0,0.101218,"{""pothole"": 1}",0.1757,1.0,0.8739,0.5626
frame_000063.jpg,3,0.0265,0.008833,0.011514,602.22,200.74,0.014361,0.330648,0.029964,0.303734,"{""pothole"": 3}",0.2582,1.0,0.8246,0.594
frame_000064.jpg,2,0.01701,0.008505,0.009521,402.96,201.48,0.009574,0.374511,0.021484,0.202913,"{""pothole"": 2}",0.7269,1.0,0.7881,0.8211
frame_000065.jpg,1,0.004769,0.004769,0.004769,147.28,147.28,0.004787,0.259766,0.0,0.073523,"{""pothole"": 1}",0.7372,1.0,0.7859,0.8258
frame_000066.jpg,1,0.013464,0.013464,0.013464,240.51,240.51,0.004787,0.498047,0.0,0.122589,"{""pothole"": 1}",0.6025,1.0,0.7922,0.7597
frame_000067.jpg,1,0.010317,0.010317,0.010317,208.2,208.2,0.004787,0.325195,0.0,0.105525,"{""pothole"": 1}",0.5153,1.0,0.8153,0.7207
frame_000068.jpg,1,0.014386,0.014386,0.014386,246.99,246.99,0.004787,0.306641,0.0,0.126142,"{""pothole"": 1}",0.5081,1.0,0.813,0.7166
frame_000069.jpg,2,0.030224,0.015112,0.021946,519.02,259.51,0.009574,0.307129,0.039795,0.265069,"{""pothole"": 2}",0.5247,1.0,0.7971,0.7218
frame_000070.jpg,4,0.068275,0.017069,0.027649,1095.88,273.97,0.019148,0.372802,0.088187,0.380915,"{""pothole"": 4}",0.5191,1.0,0.7952,0.7186
frame_000071.jpg,2,0.038944,0.019472,0.030462,567.06,283.53,0.009574,0.451294,0.008667,0.292258,"{""pothole"": 2}",0.7698,1.0,0.7926,0.8434
frame_000072.jpg,4,0.087021,0.021755,0.037819,1215.45,303.86,0.019148,0.358399,0.074059,0.389351,"{""pothole"": 4}",0.503,1.0,0.8145,0.7144
frame_000073.jpg,1,0.01147,0.01147,0.01147,238.95,238.95,0.004787,0.411133,0.0,0.120937,"{""pothole"": 1}",0.3904,1.0,0.8535,0.6659
frame_000074.jpg,1,0.011324,0.011324,0.011324,238.88,238.88,0.004787,0.290283,0.0,0.12084,"{""pothole"": 1}",0.4292,1.0,0.8807,0.6908
frame_000075.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5423,1.0,0.9158,0.7543
frame_000076.jpg,1,0.013768,0.013768,0.013768,257.99,257.99,0.004787,0.275879,0.0,0.131194,"{""pothole"": 1}",0.4107,1.0,0.9725,0.6998
frame_000077.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.2115,1.0,1.0,0.6057
frame_000078.jpg,1,0.015134,0.015134,0.015134,270.15,270.15,0.004787,0.280518,0.0,0.137698,"{""pothole"": 1}",0.2209,1.0,1.0,0.6105
