segment_id,first_frame,last_frame,num_frames,weighted_severity,weighted_uncertainty,weighted_confidence,mean_reliability,mean_detections,severity_std,centroid_lat,centroid_lon,dominant_class,severity_label,reinspection_flag,priority_score,maintenance_action,priority_rank
129,frame_009826.jpg,frame_009893.jpg,68,0.02605,0.308234,0.022766,1.0,0.07,0.09247,12.93666586,77.53441484,longitudinal_crack,low,0,0.06447,monitor,25
10,frame_000939.jpg,frame_001005.jpg,67,0.030263,0.288087,0.038539,0.873372,0.12,0.086426,12.92956624,77.52814585,pothole,low,0,0.064397,monitor,26
100,frame_007549.jpg,frame_007618.jpg,70,0.031091,0.284144,0.041898,0.955226,0.11,0.085243,12.93676511,77.53248287,longitudinal_crack,low,0,0.064385,monitor,27
58,frame_004459.jpg,frame_004520.jpg,62,0.022762,0.321322,0.015188,0.859024,0.06,0.096397,12.9336886,77.53031581,alligator_crack,low,0,0.064132,monitor,28
83,frame_006296.jpg,frame_006364.jpg,69,0.038033,0.242779,0.131629,0.960226,0.29,0.072834,12.93453642,77.53278898,pothole,low,0,0.06304,monitor,29
62,frame_004710.jpg,frame_004776.jpg,67,0.03987,0.207195,0.137573,0.675743,0.45,0.062158,12.93362308,77.53086411,pothole,low,0,0.058988,monitor,30
49,frame_003843.jpg,frame_003918.jpg,76,0.02254,0.270648,0.028502,0.859828,0.08,0.081194,12.93385211,77.52908557,transverse_crack,low,0,0.056375,monitor,31
127,frame_009698.jpg,frame_009761.jpg,64,0.037632,0.198521,0.117047,0.994095,0.33,0.059556,12.93689921,77.53428175,pothole,low,0,0.056121,monitor,32
71,frame_005393.jpg,frame_005460.jpg,68,0.035741,0.194621,0.178185,0.876903,0.35,0.058386,12.9335037,77.53208894,pothole,low,0,0.054212,monitor,33
57,frame_004398.jpg,frame_004458.jpg,61,0.017634,0.268197,0.01858,0.97807,0.08,0.080459,12.93372527,77.53018269,pothole,low,0,0.052573,monitor,34
97,frame_007355.jpg,frame_007419.jpg,65,0.030582,0.191292,0.091257,0.976203,0.32,0.057388,12.93636363,77.53250872,pothole,low,0,0.050101,monitor,35
99,frame_007484.jpg,frame_007548.jpg,65,0.016453,0.230396,0.030128,0.941968,0.11,0.069119,12.9366306,77.53247644,longitudinal_crack,low,0,0.046076,monitor,36
23,frame_001960.jpg,frame_002030.jpg,71,0.027336,0.179305,0.136782,1.0,0.42,0.053791,12.93106542,77.52836111,pothole,low,0,0.046031,monitor,37
41,frame_003237.jpg,frame_003306.jpg,70,0.011085,0.209604,0.008511,0.972869,0.03,0.062881,12.93349166,77.5283151,transverse_crack,low,0,0.0392,monitor,38
102,frame_007699.jpg,frame_007772.jpg,74,0.010265,0.19498,0.00996,0.949684,0.03,0.058494,12.93702899,77.5325371,longitudinal_crack,low,0,0.036432,monitor,39
96,frame_007290.jpg,frame_007354.jpg,65,0.011519,0.183598,0.039508,0.974738,0.08,0.055079,12.93623285,77.53254799,pothole,low,0,0.035603,monitor,40
9,frame_000875.jpg,frame_000938.jpg,64,0.007683,0.200585,0.007117,0.986766,0.02,0.060175,12.92954602,77.5280103,alligator_crack,low,0,0.035466,monitor,41
35,frame_002792.jpg,frame_002870.jpg,79,0.009143,0.184517,0.009188,0.975351,0.03,0.055355,12.93268529,77.52833308,longitudinal_crack,low,0,0.034078,monitor,42
18,frame_001553.jpg,frame_001646.jpg,94,0.008328,0.184586,0.007699,0.980371,0.02,0.055376,12.93039068,77.52840072,alligator_crack,low,0,0.033517,monitor,43
39,frame_003106.jpg,frame_003172.jpg,67,0.015541,0.145621,0.048227,0.899067,0.12,0.043686,12.93322015,77.52831391,longitudinal_crack,low,0,0.032722,monitor,44
12,frame_001075.jpg,frame_001171.jpg,97,0.007508,0.172493,0.005696,1.0,0.02,0.051748,12.92961902,77.52842125,alligator_crack,low,0,0.03113,monitor,45
119,frame_009162.jpg,frame_009233.jpg,72,0.00996,0.158416,0.021733,0.986353,0.08,0.047525,12.93791358,77.53390974,pothole,low,0,0.030734,monitor,46
73,frame_005533.jpg,frame_005613.jpg,81,0.014149,0.119617,0.062598,0.95114,0.2,0.035885,12.93341731,77.53235129,pothole,low,0,0.027847,monitor,47
113,frame_008547.jpg,frame_008682.jpg,136,0.007069,0.145925,0.014681,0.898614,0.04,0.043777,12.93824086,77.53333382,pothole,low,0,0.026837,monitor,48
28,frame_002301.jpg,frame_002364.jpg,64,0.00572,0.150769,0.004159,0.996158,0.02,0.045231,12.93173886,77.52834772,longitudinal_crack,low,0,0.026619,monitor,49
26,frame_002156.jpg,frame_002228.jpg,73,0.006623,0.145294,0.00736,0.995203,0.03,0.043588,12.93147294,77.52835159,pothole,low,0,0.02643,monitor,50
125,frame_009554.jpg,frame_009626.jpg,73,0.005622,0.139108,0.007349,0.992045,0.03,0.041732,12.93715776,77.53421158,pothole,low,0,0.024802,monitor,51
80,frame_006085.jpg,frame_006162.jpg,78,0.013154,0.101865,0.06685,0.932746,0.18,0.030559,12.93413007,77.53278895,pothole,low,0,0.024488,monitor,52
17,frame_001468.jpg,frame_001552.jpg,85,0.008818,0.121788,0.02298,1.0,0.09,0.036536,12.93026288,77.52841265,pothole,low,0,0.024441,monitor,53
110,frame_008292.jpg,frame_008366.jpg,75,0.00551,0.135693,0.00448,0.813779,0.01,0.040708,12.93797415,77.53301505,longitudinal_crack,low,0,0.024211,monitor,54
108,frame_008133.jpg,frame_008215.jpg,83,0.005322,0.132117,0.009632,0.787988,0.04,0.039635,12.93777889,77.53282417,pothole,low,0,0.023543,monitor,55
61,frame_004647.jpg,frame_004709.jpg,63,0.010212,0.108167,0.039568,0.750311,0.14,0.03245,12.9336283,77.53072414,pothole,low,0,0.023373,monitor,56
101,frame_007619.jpg,frame_007698.jpg,80,0.005466,0.124735,0.008347,0.923956,0.03,0.03742,12.93689672,77.53250776,transverse_crack,low,0,0.022536,monitor,57
0,frame_000000.jpg,frame_000314.jpg,315,0.00779,0.113412,0.027258,0.999796,0.07,0.034024,12.92952355,77.52672627,pothole,low,0,0.022465,monitor,58
74,frame_005614.jpg,frame_005698.jpg,85,0.004054,0.129232,0.003667,0.773472,0.01,0.03877,12.93344,77.53248176,longitudinal_crack,low,0,0.022223,monitor,59
2,frame_000399.jpg,frame_000484.jpg,86,0.004146,0.127035,0.003431,0.997056,0.01,0.038111,12.92950252,77.52704205,longitudinal_crack,low,0,0.021957,monitor,60
67,frame_005095.jpg,frame_005162.jpg,68,0.011022,0.092251,0.050714,0.8438,0.16,0.027675,12.93362052,77.5315558,pothole,low,0,0.021553,monitor,61
98,frame_007420.jpg,frame_007483.jpg,64,0.010185,0.094714,0.041625,0.922798,0.11,0.028414,12.936496,77.53248555,pothole,low,0,0.021337,monitor,62
121,frame_009299.jpg,frame_009361.jpg,63,0.007039,0.10743,0.015604,0.987579,0.05,0.032229,12.93766868,77.53403183,pothole,low,0,0.021042,monitor,63
56,frame_004335.jpg,frame_004397.jpg,63,0.010037,0.069602,0.061871,0.955451,0.21,0.02088,12.93376031,77.53004828,pothole,low,0,0.017466,monitor,64
117,frame_008995.jpg,frame_009083.jpg,89,0.007596,0.064677,0.050118,0.997134,0.13,0.019403,12.93813638,77.53375375,pothole,low,0,0.015019,monitor,65
77,frame_005853.jpg,frame_005936.jpg,84,0.007444,0.063416,0.045256,0.962176,0.14,0.019025,12.93372881,77.53274168,pothole,low,0,0.014723,monitor,66
126,frame_009627.jpg,frame_009697.jpg,71,0.004589,0.071986,0.011785,0.984482,0.04,0.021596,12.93703035,77.53424536,pothole,low,0,0.01401,monitor,67
120,frame_009234.jpg,frame_009298.jpg,65,0.005917,0.05685,0.048177,0.995977,0.11,0.017055,12.93779293,77.53397372,pothole,low,0,0.012669,monitor,68
94,frame_007150.jpg,frame_007220.jpg,71,0.003459,0.067765,0.009889,1.0,0.03,0.02033,12.93599209,77.53266808,pothole,low,0,0.012586,monitor,69
40,frame_003173.jpg,frame_003236.jpg,64,0.003636,0.057582,0.01262,0.957758,0.05,0.017275,12.93335666,77.52831597,pothole,low,0,0.011182,monitor,70
44,frame_003461.jpg,frame_003548.jpg,88,0.00365,0.047628,0.021685,0.831384,0.06,0.014288,12.93385193,77.52839861,pothole,low,0,0.009699,monitor,71
66,frame_005026.jpg,frame_005094.jpg,69,0.003204,0.047975,0.014239,0.797359,0.04,0.014392,12.93362686,77.53141672,pothole,low,0,0.009439,monitor,72
47,frame_003698.jpg,frame_003765.jpg,68,0.001548,0.041199,0.004126,0.899172,0.01,0.01236,12.93386734,77.52880955,pothole,low,0,0.007263,monitor,73
55,frame_004272.jpg,frame_004334.jpg,63,0.001549,0.040423,0.007281,0.9942,0.02,0.012127,12.93378185,77.52991041,pothole,low,0,0.007148,monitor,74
53,frame_004141.jpg,frame_004208.jpg,68,0.000842,0.022041,0.004762,0.959871,0.01,0.006612,12.93379962,77.52963539,pothole,low,0,0.003896,monitor,75
90,frame_006854.jpg,frame_006929.jpg,76,0.000771,0.022102,0.003353,0.993424,0.01,0.006631,12.93548096,77.53280137,pothole,low,0,0.003855,monitor,76
69,frame_005244.jpg,frame_005321.jpg,78,0.000696,0.020389,0.004009,0.830886,0.01,0.006117,12.93358475,77.53182378,pothole,low,0,0.003546,monitor,77
32,frame_002577.jpg,frame_002646.jpg,70,0.0,0.0,0.0,0.980783,0.0,0.0,12.93227893,77.52832814,none,low,0,0.0,monitor,78
38,frame_003034.jpg,frame_003105.jpg,72,0.0,0.0,0.0,0.987879,0.0,0.0,12.93308607,77.52832104,none,low,0,0.0,monitor,78
37,frame_002964.jpg,frame_003033.jpg,70,0.0,0.0,0.0,0.977847,0.0,0.0,12.93295086,77.52832484,none,low,0,0.0,monitor,78
13,frame_001172.jpg,frame_001266.jpg,95,0.0,0.0,0.0,1.0,0.0,0.0,12.92971844,77.52846785,none,low,0,0.0,monitor,78
11,frame_001006.jpg,frame_001074.jpg,69,0.0,0.0,0.0,0.971396,0.0,0.0,12.92958379,77.52828412,none,low,0,0.0,monitor,78
8,frame_000811.jpg,frame_000874.jpg,64,0.0,0.0,0.0,1.0,0.0,0.0,12.92953502,77.52787119,none,low,0,0.0,monitor,78
3,frame_000485.jpg,frame_000557.jpg,73,0.0,0.0,0.0,0.999877,0.0,0.0,12.92950019,77.52717939,none,low,0,0.0,monitor,78
4,frame_000558.jpg,frame_000625.jpg,68,0.0,0.0,0.0,1.0,0.0,0.0,12.92950555,77.5273189,none,low,0,0.0,monitor,78
5,frame_000626.jpg,frame_000687.jpg,62,0.0,0.0,0.0,1.0,0.0,0.0,12.9295096,77.52745663,none,low,0,0.0,monitor,78
6,frame_000688.jpg,frame_000747.jpg,60,0.0,0.0,0.0,1.0,0.0,0.0,12.92951933,77.52759486,none,low,0,0.0,monitor,78
7,frame_000748.jpg,frame_000810.jpg,63,0.0,0.0,0.0,1.0,0.0,0.0,12.9295287,77.52773328,none,low,0,0.0,monitor,78
22,frame_001885.jpg,frame_001959.jpg,75,0.0,0.0,0.0,1.0,0.0,0.0,12.93092994,77.52836335,none,low,0,0.0,monitor,78
19,frame_001647.jpg,frame_001730.jpg,84,0.0,0.0,0.0,1.0,0.0,0.0,12.93052617,77.52839361,none,low,0,0.0,monitor,78
16,frame_001400.jpg,frame_001467.jpg,68,0.0,0.0,0.0,1.0,0.0,0.0,12.93012467,77.52843354,none,low,0,0.0,monitor,78
25,frame_002093.jpg,frame_002155.jpg,63,0.0,0.0,0.0,1.0,0.0,0.0,12.93133594,77.52835227,none,low,0,0.0,monitor,78
27,frame_002229.jpg,frame_002300.jpg,72,0.0,0.0,0.0,0.991792,0.0,0.0,12.93160423,77.52835039,none,low,0,0.0,monitor,78
46,frame_003628.jpg,frame_003697.jpg,70,0.0,0.0,0.0,0.835901,0.0,0.0,12.93387506,77.52867061,none,low,0,0.0,monitor,78
36,frame_002871.jpg,frame_002963.jpg,93,0.0,0.0,0.0,0.941553,0.0,0.0,12.9328147,77.52833044,none,low,0,0.0,monitor,78
34,frame_002719.jpg,frame_002791.jpg,73,0.0,0.0,0.0,0.982236,0.0,0.0,12.93254987,77.52832741,none,low,0,0.0,monitor,78
63,frame_004777.jpg,frame_004855.jpg,79,0.0,0.0,0.0,0.752305,0.0,0.0,12.93361887,77.53100358,none,low,0,0.0,monitor,78
50,frame_003919.jpg,frame_003999.jpg,81,0.0,0.0,0.0,0.918495,0.0,0.0,12.93382909,77.52922361,none,low,0,0.0,monitor,78
52,frame_004074.jpg,frame_004140.jpg,67,0.0,0.0,0.0,0.909443,0.0,0.0,12.93380709,77.52949819,none,low,0,0.0,monitor,78
54,frame_004209.jpg,frame_004271.jpg,63,0.0,0.0,0.0,0.996603,0.0,0.0,12.93379323,77.5297729,none,low,0,0.0,monitor,78
51,frame_004000.jpg,frame_004073.jpg,74,0.0,0.0,0.0,0.897811,0.0,0.0,12.93381802,77.52935704,none,low,0,0.0,monitor,78
42,frame_003307.jpg,frame_003377.jpg,71,0.0,0.0,0.0,0.806401,0.0,0.0,12.93362634,77.52830553,none,low,0,0.0,monitor,78
43,frame_003378.jpg,frame_003460.jpg,83,0.0,0.0,0.0,0.752112,0.0,0.0,12.93375916,77.52831285,none,low,0,0.0,monitor,78
33,frame_002647.jpg,frame_002718.jpg,72,0.0,0.0,0.0,0.995325,0.0,0.0,12.93241261,77.52832599,none,low,0,0.0,monitor,78
75,frame_005699.jpg,frame_005774.jpg,76,0.0,0.0,0.0,0.920466,0.0,0.0,12.9335053,77.53260195,none,low,0,0.0,monitor,78
70,frame_005322.jpg,frame_005392.jpg,71,0.0,0.0,0.0,0.859932,0.0,0.0,12.9335489,77.53195774,none,low,0,0.0,monitor,78
65,frame_004945.jpg,frame_005025.jpg,81,0.0,0.0,0.0,0.913123,0.0,0.0,12.9336239,77.53127484,none,low,0,0.0,monitor,78
68,frame_005163.jpg,frame_005243.jpg,81,0.0,0.0,0.0,0.903309,0.0,0.0,12.93360985,77.5316889,none,low,0,0.0,monitor,78
84,frame_006365.jpg,frame_006436.jpg,72,0.0,0.0,0.0,0.985506,0.0,0.0,12.93467256,77.5327904,none,low,0,0.0,monitor,78
72,frame_005461.jpg,frame_005532.jpg,72,0.0,0.0,0.0,0.981167,0.0,0.0,12.93345841,77.53222088,none,low,0,0.0,monitor,78
76,frame_005775.jpg,frame_005852.jpg,78,0.0,0.0,0.0,0.977524,0.0,0.0,12.9336089,77.53268916,none,low,0,0.0,monitor,78
79,frame_006008.jpg,frame_006084.jpg,77,0.0,0.0,0.0,0.886748,0.0,0.0,12.93400094,77.53278044,none,low,0,0.0,monitor,78
92,frame_007013.jpg,frame_007083.jpg,71,0.0,0.0,0.0,0.97158,0.0,0.0,12.93574657,77.53278398,none,low,0,0.0,monitor,78
93,frame_007084.jpg,frame_007149.jpg,66,0.0,0.0,0.0,1.0,0.0,0.0,12.93587128,77.53273364,none,low,0,0.0,monitor,78
85,frame_006437.jpg,frame_006522.jpg,86,0.0,0.0,0.0,0.997649,0.0,0.0,12.93480645,77.53278943,none,low,0,0.0,monitor,78
87,frame_006612.jpg,frame_006696.jpg,85,0.0,0.0,0.0,0.995358,0.0,0.0,12.93507418,77.53278613,none,low,0,0.0,monitor,78
105,frame_007914.jpg,frame_007984.jpg,71,0.0,0.0,0.0,0.820125,0.0,0.0,12.93742244,77.53263651,none,low,0,0.0,monitor,78
104,frame_007844.jpg,frame_007913.jpg,70,0.0,0.0,0.0,0.970437,0.0,0.0,12.93729019,77.53260009,none,low,0,0.0,monitor,78
103,frame_007773.jpg,frame_007843.jpg,71,0.0,0.0,0.0,0.880865,0.0,0.0,12.93715884,77.53256913,none,low,0,0.0,monitor,78
107,frame_008058.jpg,frame_008132.jpg,75,0.0,0.0,0.0,0.836797,0.0,0.0,12.93766728,77.53275435,none,low,0,0.0,monitor,78
111,frame_008367.jpg,frame_008444.jpg,78,0.0,0.0,0.0,0.725358,0.0,0.0,12.9380688,77.53311741,none,low,0,0.0,monitor,78
109,frame_008216.jpg,frame_008291.jpg,76,0.0,0.0,0.0,0.945229,0.0,0.0,12.93788024,77.53291537,none,low,0,0.0,monitor,78
106,frame_007985.jpg,frame_008057.jpg,73,0.0,0.0,0.0,0.873484,0.0,0.0,12.93754538,77.53268814,none,low,0,0.0,monitor,78
112,frame_008445.jpg,frame_008546.jpg,102,0.0,0.0,0.0,0.719481,0.0,0.0,12.93815754,77.53322546,none,low,0,0.0,monitor,78
118,frame_009084.jpg,frame_009161.jpg,78,0.0,0.0,0.0,0.913074,0.0,0.0,12.93802556,77.53383563,none,low,0,0.0,monitor,78
29,frame_002365.jpg,frame_002433.jpg,69,0.0,0.0,0.0,0.997316,0.0,0.0,12.93187563,77.52833767,none,low,0,0.0,monitor,78
30,frame_002434.jpg,frame_002507.jpg,74,0.0,0.0,0.0,0.993176,0.0,0.0,12.93200651,77.52833537,none,low,0,0.0,monitor,78
31,frame_002508.jpg,frame_002576.jpg,69,0.0,0.0,0.0,0.996784,0.0,0.0,12.93214252,77.5283308,none,low,0,0.0,monitor,78
124,frame_009490.jpg,frame_009553.jpg,64,0.0,0.0,0.0,0.995867,0.0,0.0,12.93728813,77.53417066,none,low,0,0.0,monitor,78
123,frame_009426.jpg,frame_009489.jpg,64,0.0,0.0,0.0,0.999748,0.0,0.0,12.93741595,77.53412502,none,low,0,0.0,monitor,78
116,frame_008914.jpg,frame_008994.jpg,81,0.0,0.0,0.0,1.0,0.0,0.0,12.93824431,77.53367749,none,low,0,0.0,monitor,78
130,frame_009894.jpg,frame_009966.jpg,73,0.0,0.0,0.0,0.987436,0.0,0.0,12.93656971,77.53451287,none,low,0,0.0,monitor,78
132,frame_010048.jpg,frame_010081.jpg,34,0.0,0.0,0.0,1.0,0.0,0.0,12.93641953,77.53469293,none,low,0,0.0,monitor,78
