frame,num_detections,total_bbox_area_ratio,mean_bbox_area_ratio,max_bbox_area_ratio,total_crack_length_px,mean_crack_length_px,damage_density,mean_confidence,mean_uncertainty,severity_score,class_counts,blur_score,brightness_score,motion_score,reliability,video,lat,lon,ele,speed_kmh,heading,gps_distance_m
frame_000000.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5894,1.0,0.7525,0.7452,3,12.91549438,77.53837301,765.12,0.0,135.73,0.0
frame_000001.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.4934,1.0,0.7489,0.6965,3,12.91549438,77.53837301,765.12,0.0,135.73,0.0
frame_000002.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5093,1.0,0.7518,0.705,3,12.91549438,77.53837301,765.12,0.0,135.73,0.0
frame_000003.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.4684,1.0,0.7864,0.6915,3,12.91549438,77.53837301,765.12,0.0,135.73,0.0
frame_000004.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.448,1.0,0.7898,0.682,3,12.91549437,77.53837302,765.12,0.0,135.73,0.0
frame_000005.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5103,1.0,0.7953,0.7142,3,12.91549437,77.53837302,765.12,0.0,135.73,0.0
frame_000006.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5055,1.0,0.7954,0.7119,3,12.91549437,77.53837302,765.12,0.0,135.73,0.0
frame_000007.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5251,1.0,0.7941,0.7214,3,12.91549437,77.53837302,765.12,0.01,135.73,0.0
frame_000008.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.4936,1.0,0.8002,0.7069,3,12.91549437,77.53837302,765.12,0.01,135.73,0.0
frame_000009.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.5293,1.0,0.8169,0.728,3,12.91549437,77.53837302,765.12,0.01,135.73,0.0
