frame,blur_score,brightness_score,motion_score,reliability
frame_000000.jpg,0.5894,1.0,0.7525,0.7452
frame_000001.jpg,0.4934,1.0,0.7489,0.6965
frame_000002.jpg,0.5093,1.0,0.7518,0.705
frame_000003.jpg,0.4684,1.0,0.7864,0.6915
frame_000004.jpg,0.448,1.0,0.7898,0.682
frame_000005.jpg,0.5103,1.0,0.7953,0.7142
frame_000006.jpg,0.5055,1.0,0.7954,0.7119
frame_000007.jpg,0.5251,1.0,0.7941,0.7214
frame_000008.jpg,0.4936,1.0,0.8002,0.7069
frame_000009.jpg,0.5293,1.0,0.8169,0.728
frame_000010.jpg,0.5338,1.0,0.8124,0.7294
frame_000011.jpg,0.5619,1.0,0.8289,0.7467
frame_000012.jpg,0.4997,1.0,0.8677,0.7234
frame_000013.jpg,0.4994,1.0,0.8807,0.7259
frame_000014.jpg,0.5307,1.0,0.8894,0.7432
frame_000015.jpg,0.5625,1.0,0.8698,0.7552
frame_000016.jpg,0.4958,1.0,0.8569,0.7193
frame_000017.jpg,0.317,1.0,0.8174,0.622
frame_000018.jpg,0.3318,1.0,0.8421,0.6343
frame_000019.jpg,0.442,1.0,0.8381,0.6886
frame_000020.jpg,0.4561,1.0,0.8289,0.6938
frame_000021.jpg,0.4054,1.0,0.8117,0.665
frame_000022.jpg,0.2321,1.0,0.7807,0.5722
frame_000023.jpg,0.198,1.0,0.809,0.5608
frame_000024.jpg,0.2667,1.0,0.8522,0.6038
frame_000025.jpg,0.1725,1.0,0.7888,0.544
frame_000026.jpg,0.1695,1.0,0.7849,0.5417
frame_000027.jpg,0.1719,1.0,0.7755,0.541
frame_000028.jpg,0.2633,1.0,0.7737,0.5864
frame_000029.jpg,0.2847,1.0,0.7742,0.5972
frame_000030.jpg,0.2253,1.0,0.7515,0.563
frame_000031.jpg,0.2426,1.0,0.7188,0.565
frame_000032.jpg,0.1684,1.0,0.712,0.5266
frame_000033.jpg,0.1407,1.0,0.7461,0.5196
frame_000034.jpg,0.2787,1.0,0.7423,0.5878
frame_000035.jpg,0.2992,1.0,0.7415,0.5979
frame_000036.jpg,0.3813,1.0,0.8162,0.6539
frame_000037.jpg,0.2469,1.0,0.8304,0.5895
frame_000038.jpg,0.3313,1.0,0.8398,0.6336
frame_000039.jpg,0.4829,1.0,0.8613,0.7137
frame_000040.jpg,0.5661,1.0,0.8741,0.7579
frame_000041.jpg,0.5173,1.0,0.7908,0.7168
frame_000042.jpg,0.4174,1.0,0.8195,0.6726
frame_000043.jpg,0.2293,1.0,0.7978,0.5742
frame_000044.jpg,0.2302,1.0,0.7689,0.5689
frame_000045.jpg,0.3309,1.0,0.7816,0.6218
frame_000046.jpg,0.288,1.0,0.7846,0.6009
frame_000047.jpg,0.3479,1.0,0.7854,0.631
frame_000048.jpg,0.451,1.0,0.77,0.6795
frame_000049.jpg,0.5452,1.0,0.7762,0.7278
frame_000050.jpg,0.3149,1.0,0.7974,0.6169
frame_000051.jpg,0.3473,1.0,0.8394,0.6415
frame_000052.jpg,0.4438,1.0,0.851,0.6921
frame_000053.jpg,0.1737,1.0,0.8711,0.5611
frame_000054.jpg,0.1278,1.0,0.9128,0.5465
frame_000055.jpg,0.1201,1.0,0.9583,0.5517
frame_000056.jpg,0.2137,1.0,0.97,0.6008
frame_000057.jpg,0.3204,1.0,0.9279,0.6458
frame_000058.jpg,0.3183,1.0,0.9341,0.646
frame_000059.jpg,0.1595,1.0,0.9493,0.5696
frame_000060.jpg,0.1597,1.0,1.0,0.5799
frame_000061.jpg,0.1682,1.0,1.0,0.5841
frame_000062.jpg,0.2981,1.0,1.0,0.649
frame_000063.jpg,0.2659,1.0,1.0,0.6329
frame_000064.jpg,0.0768,1.0,1.0,0.5384
frame_000065.jpg,0.087,1.0,1.0,0.5435
frame_000066.jpg,0.0763,1.0,1.0,0.5381
frame_000067.jpg,0.0484,1.0,0.9387,0.5119
frame_000068.jpg,0.0468,1.0,1.0,0.5234
frame_000069.jpg,0.0609,1.0,0.9054,0.5115
frame_000070.jpg,0.0796,1.0,0.929,0.5256
frame_000071.jpg,0.0658,1.0,0.9727,0.5274
frame_000072.jpg,0.0557,1.0,0.9057,0.509
frame_000073.jpg,0.0466,1.0,0.9348,0.5103
frame_000074.jpg,0.0448,1.0,0.9396,0.5103
frame_000075.jpg,0.0617,1.0,0.9479,0.5205
frame_000076.jpg,0.063,1.0,0.9249,0.5165
frame_000077.jpg,0.0696,1.0,0.8984,0.5145
frame_000078.jpg,0.0578,1.0,0.8515,0.4992
frame_000079.jpg,0.0925,1.0,0.8536,0.517
frame_000080.jpg,0.0678,1.0,0.8352,0.5009
frame_000081.jpg,0.0412,1.0,0.7982,0.4802
frame_000082.jpg,0.0245,1.0,0.7646,0.4652
frame_000083.jpg,0.0238,1.0,0.766,0.4651
frame_000084.jpg,0.0205,1.0,0.7479,0.4598
frame_000085.jpg,0.1133,1.0,0.7235,0.5013
frame_000086.jpg,0.0856,1.0,0.6924,0.4813
frame_000087.jpg,0.0752,1.0,0.6681,0.4712
frame_000088.jpg,0.1111,1.0,0.672,0.4899
frame_000089.jpg,0.0648,1.0,0.7489,0.4822
frame_000090.jpg,0.0755,1.0,0.9601,0.5298
frame_000091.jpg,0.0795,1.0,0.8118,0.5021
frame_000092.jpg,0.0537,1.0,0.7449,0.4758
frame_000093.jpg,0.0458,1.0,0.7703,0.477
frame_000094.jpg,0.0781,1.0,0.7496,0.489
frame_000095.jpg,0.0765,1.0,0.71,0.4803
frame_000096.jpg,0.0897,1.0,0.6642,0.4777
frame_000097.jpg,0.0474,1.0,0.6237,0.4484
frame_000098.jpg,0.033,1.0,0.6333,0.4431
frame_000099.jpg,0.0188,1.0,0.6674,0.4429
frame_000100.jpg,0.0198,1.0,0.6959,0.4491
frame_000101.jpg,0.0249,1.0,0.6947,0.4514
frame_000102.jpg,0.0578,1.0,0.6684,0.4626
frame_000103.jpg,0.0359,1.0,0.6661,0.4512
frame_000104.jpg,0.0383,1.0,0.6871,0.4566
frame_000105.jpg,0.0725,1.0,0.6889,0.474
frame_000106.jpg,0.1027,1.0,0.7286,0.4971
frame_000107.jpg,0.0239,1.0,0.7349,0.4589
frame_000108.jpg,0.021,1.0,0.7333,0.4571
frame_000109.jpg,0.0241,1.0,0.7744,0.4669
frame_000110.jpg,0.0192,1.0,0.8274,0.4751
frame_000111.jpg,0.054,1.0,0.8005,0.4871
frame_000112.jpg,0.0294,1.0,0.8785,0.4904
frame_000113.jpg,0.0241,1.0,0.8248,0.477
frame_000114.jpg,0.0219,1.0,0.887,0.4883
frame_000115.jpg,0.04,1.0,0.7557,0.4711
frame_000116.jpg,0.15,1.0,0.7026,0.5155
frame_000117.jpg,0.1615,1.0,0.8526,0.5513
frame_000118.jpg,0.1167,1.0,0.8293,0.5242
frame_000119.jpg,0.0847,1.0,0.7703,0.4964
frame_000120.jpg,0.0543,1.0,0.8446,0.4961
frame_000121.jpg,0.055,1.0,0.8141,0.4903
frame_000122.jpg,0.077,1.0,0.8016,0.4988
frame_000123.jpg,0.0804,1.0,0.858,0.5118
frame_000124.jpg,0.0412,1.0,0.9539,0.5114
frame_000125.jpg,0.0519,1.0,0.9699,0.5199
frame_000126.jpg,0.034,1.0,1.0,0.517
frame_000127.jpg,0.0474,1.0,1.0,0.5237
frame_000128.jpg,0.125,1.0,1.0,0.5625
frame_000129.jpg,0.0988,1.0,1.0,0.5494
frame_000130.jpg,0.09,1.0,1.0,0.545
frame_000131.jpg,0.066,1.0,1.0,0.533
frame_000132.jpg,0.077,1.0,1.0,0.5385
frame_000133.jpg,0.0882,1.0,1.0,0.5441
frame_000134.jpg,0.0917,1.0,1.0,0.5459
frame_000135.jpg,0.0571,1.0,1.0,0.5285
frame_000136.jpg,0.059,1.0,1.0,0.5295
frame_000137.jpg,0.0628,1.0,1.0,0.5314
frame_000138.jpg,0.0676,1.0,1.0,0.5338
frame_000139.jpg,0.0485,1.0,1.0,0.5242
frame_000140.jpg,0.0351,1.0,1.0,0.5175
frame_000141.jpg,0.1272,1.0,1.0,0.5636
frame_000142.jpg,0.066,1.0,1.0,0.533
frame_000143.jpg,0.0397,1.0,1.0,0.5199
frame_000144.jpg,0.0513,1.0,1.0,0.5256
frame_000145.jpg,0.043,1.0,1.0,0.5215
frame_000146.jpg,0.0551,1.0,1.0,0.5275
frame_000147.jpg,0.0695,1.0,1.0,0.5347
frame_000148.jpg,0.0666,1.0,1.0,0.5333
frame_000149.jpg,0.0476,1.0,1.0,0.5238
frame_000150.jpg,0.0744,1.0,1.0,0.5372
frame_000151.jpg,0.0761,1.0,1.0,0.5381
frame_000152.jpg,0.0736,1.0,1.0,0.5368
frame_000153.jpg,0.077,1.0,1.0,0.5385
frame_000154.jpg,0.0518,1.0,1.0,0.5259
frame_000155.jpg,0.0697,1.0,1.0,0.5348
frame_000156.jpg,0.0853,1.0,1.0,0.5426
frame_000157.jpg,0.0644,1.0,1.0,0.5322
frame_000158.jpg,0.0489,1.0,1.0,0.5244
frame_000159.jpg,0.0307,1.0,1.0,0.5153
frame_000160.jpg,0.0252,1.0,1.0,0.5126
frame_000161.jpg,0.0348,1.0,1.0,0.5174
frame_000162.jpg,0.0331,1.0,1.0,0.5166
frame_000163.jpg,0.0547,1.0,1.0,0.5274
frame_000164.jpg,0.0495,1.0,1.0,0.5247
frame_000165.jpg,0.0548,1.0,1.0,0.5274
frame_000166.jpg,0.0509,1.0,1.0,0.5255
frame_000167.jpg,0.043,1.0,1.0,0.5215
frame_000168.jpg,0.0657,1.0,1.0,0.5328
frame_000169.jpg,0.0561,1.0,1.0,0.5281
frame_000170.jpg,0.0254,1.0,1.0,0.5127
frame_000171.jpg,0.0203,1.0,1.0,0.5101
frame_000172.jpg,0.0284,1.0,1.0,0.5142
frame_000173.jpg,0.0262,1.0,1.0,0.5131
frame_000174.jpg,0.0462,1.0,1.0,0.5231
frame_000175.jpg,0.0301,1.0,1.0,0.5151
frame_000176.jpg,0.0407,1.0,1.0,0.5203
frame_000177.jpg,0.0504,1.0,1.0,0.5252
frame_000178.jpg,0.041,1.0,1.0,0.5205
frame_000179.jpg,0.03,1.0,1.0,0.515
frame_000180.jpg,0.0265,1.0,1.0,0.5133
frame_000181.jpg,0.0299,1.0,1.0,0.515
frame_000182.jpg,0.0402,1.0,1.0,0.5201
frame_000183.jpg,0.0324,1.0,1.0,0.5162
frame_000184.jpg,0.0333,1.0,1.0,0.5166
frame_000185.jpg,0.038,1.0,1.0,0.519
frame_000186.jpg,0.0387,1.0,1.0,0.5193
frame_000187.jpg,0.0439,1.0,1.0,0.522
frame_000188.jpg,0.0531,1.0,1.0,0.5266
frame_000189.jpg,0.0577,1.0,1.0,0.5288
frame_000190.jpg,0.0398,1.0,1.0,0.5199
frame_000191.jpg,0.03,1.0,0.994,0.5138
frame_000192.jpg,0.0292,1.0,0.917,0.498
frame_000193.jpg,0.0362,1.0,0.892,0.4965
frame_000194.jpg,0.0447,1.0,0.9165,0.5056
