frame,blur_score,brightness_score,motion_score,reliability
frame_000000.jpg,0.8049,1.0,1.0,0.9024
frame_000001.jpg,0.4885,1.0,1.0,0.7442
frame_000002.jpg,0.4961,1.0,1.0,0.7481
frame_000003.jpg,0.6846,1.0,1.0,0.8423
frame_000004.jpg,0.5646,1.0,1.0,0.7823
frame_000005.jpg,0.4999,1.0,1.0,0.75
frame_000006.jpg,0.5581,1.0,1.0,0.7791
frame_000007.jpg,0.5497,1.0,1.0,0.7748
frame_000008.jpg,0.515,1.0,1.0,0.7575
frame_000009.jpg,0.444,1.0,1.0,0.722
frame_000010.jpg,0.3992,1.0,1.0,0.6996
frame_000011.jpg,0.3844,1.0,1.0,0.6922
frame_000012.jpg,0.3785,1.0,1.0,0.6893
frame_000013.jpg,0.4104,1.0,1.0,0.7052
frame_000014.jpg,0.5,1.0,1.0,0.75
frame_000015.jpg,0.5256,1.0,1.0,0.7628
frame_000016.jpg,0.3767,1.0,1.0,0.6884
frame_000017.jpg,0.2758,1.0,1.0,0.6379
frame_000018.jpg,0.2801,1.0,1.0,0.64
frame_000019.jpg,0.2652,1.0,1.0,0.6326
frame_000020.jpg,0.2962,1.0,1.0,0.6481
frame_000021.jpg,0.2977,1.0,1.0,0.6488
frame_000022.jpg,0.2966,1.0,1.0,0.6483
frame_000023.jpg,0.3003,1.0,1.0,0.6502
frame_000024.jpg,0.3305,1.0,1.0,0.6652
frame_000025.jpg,0.3235,1.0,0.9778,0.6573
frame_000026.jpg,0.3199,1.0,0.9653,0.653
frame_000027.jpg,0.3078,1.0,0.9444,0.6428
frame_000028.jpg,0.2859,1.0,0.8952,0.622
frame_000029.jpg,0.287,1.0,0.845,0.6125
frame_000030.jpg,0.296,1.0,0.8199,0.612
frame_000031.jpg,0.3083,1.0,0.8189,0.6179
frame_000032.jpg,0.3809,1.0,0.8453,0.6595
frame_000033.jpg,0.4219,1.0,0.8538,0.6817
frame_000034.jpg,0.3639,1.0,0.8757,0.6571
frame_000035.jpg,0.3837,1.0,0.9047,0.6728
frame_000036.jpg,0.389,1.0,0.9315,0.6808
frame_000037.jpg,0.3887,1.0,0.9329,0.6809
frame_000038.jpg,0.351,1.0,0.934,0.6623
frame_000039.jpg,0.4449,1.0,0.9472,0.7119
frame_000040.jpg,0.4679,1.0,0.9543,0.7248
frame_000041.jpg,0.4225,1.0,0.9558,0.7024
frame_000042.jpg,0.3476,1.0,0.9558,0.665
frame_000043.jpg,0.3157,1.0,0.9452,0.6469
frame_000044.jpg,0.3361,1.0,0.955,0.6591
frame_000045.jpg,0.439,1.0,0.9838,0.7163
frame_000046.jpg,0.3848,1.0,0.9914,0.6907
frame_000047.jpg,0.4333,1.0,1.0,0.7167
frame_000048.jpg,0.2335,1.0,0.9764,0.612
frame_000049.jpg,0.2205,1.0,0.9641,0.6031
frame_000050.jpg,0.2206,1.0,0.9755,0.6054
frame_000051.jpg,0.1833,1.0,0.9659,0.5848
frame_000052.jpg,0.1388,1.0,0.9498,0.5593
frame_000053.jpg,0.1083,1.0,0.9097,0.5361
frame_000054.jpg,0.0783,1.0,0.846,0.5084
frame_000055.jpg,0.0537,1.0,0.8354,0.4939
frame_000056.jpg,0.0395,1.0,0.8517,0.4901
frame_000057.jpg,0.0412,1.0,0.8672,0.494
frame_000058.jpg,0.0182,1.0,0.8799,0.4851
frame_000059.jpg,0.028,1.0,0.8472,0.4834
frame_000060.jpg,0.0355,1.0,0.8611,0.49
frame_000061.jpg,0.0403,1.0,0.9068,0.5015
frame_000062.jpg,0.0125,1.0,0.9524,0.4967
frame_000063.jpg,0.0429,1.0,0.9194,0.5053
frame_000064.jpg,0.0646,1.0,0.9149,0.5153
frame_000065.jpg,0.0425,1.0,0.9155,0.5043
frame_000066.jpg,0.0467,1.0,0.9242,0.5082
frame_000067.jpg,0.0672,1.0,0.9592,0.5255
frame_000068.jpg,0.0811,1.0,1.0,0.5405
frame_000069.jpg,0.0442,1.0,1.0,0.5221
frame_000070.jpg,0.0254,1.0,1.0,0.5127
frame_000071.jpg,0.0263,1.0,1.0,0.5131
frame_000072.jpg,0.0619,1.0,1.0,0.531
frame_000073.jpg,0.0505,1.0,1.0,0.5253
frame_000074.jpg,0.0397,1.0,0.9166,0.5032
frame_000075.jpg,0.0374,1.0,0.848,0.4883
frame_000076.jpg,0.0694,1.0,0.8623,0.5071
frame_000077.jpg,0.016,1.0,0.7647,0.461
frame_000078.jpg,0.0365,1.0,0.5849,0.4352
frame_000079.jpg,0.0328,1.0,0.585,0.4334
frame_000080.jpg,0.0656,1.0,0.6837,0.4696
frame_000081.jpg,0.1104,1.0,0.696,0.4944
frame_000082.jpg,0.1008,1.0,0.6846,0.4873
frame_000083.jpg,0.0783,1.0,0.6991,0.479
frame_000084.jpg,0.076,1.0,0.7355,0.4851
frame_000085.jpg,0.0864,1.0,0.759,0.495
frame_000086.jpg,0.1163,1.0,0.7771,0.5136
frame_000087.jpg,0.0751,1.0,0.806,0.4988
frame_000088.jpg,0.0701,1.0,0.8081,0.4967
frame_000089.jpg,0.0776,1.0,0.8083,0.5004
frame_000090.jpg,0.0987,1.0,0.8042,0.5102
frame_000091.jpg,0.1427,1.0,0.783,0.528
frame_000092.jpg,0.1959,1.0,0.7869,0.5553
frame_000093.jpg,0.2008,1.0,0.8238,0.5652
frame_000094.jpg,0.1505,1.0,0.8542,0.5461
frame_000095.jpg,0.1084,1.0,0.8753,0.5293
frame_000096.jpg,0.1414,1.0,0.8497,0.5406
frame_000097.jpg,0.231,1.0,0.7731,0.5701
frame_000098.jpg,0.3037,1.0,0.7266,0.5972
frame_000099.jpg,0.2643,1.0,0.6834,0.5688
frame_000100.jpg,0.2408,1.0,0.6299,0.5464
frame_000101.jpg,0.2863,1.0,0.6346,0.5701
frame_000102.jpg,0.5205,1.0,0.6509,0.6905
frame_000103.jpg,0.5196,1.0,0.6666,0.6931
frame_000104.jpg,0.5028,1.0,0.7139,0.6942
frame_000105.jpg,0.3146,1.0,0.7994,0.6172
frame_000106.jpg,0.3066,1.0,0.8539,0.6241
frame_000107.jpg,0.6094,1.0,0.8579,0.7763
frame_000108.jpg,0.8325,1.0,0.8752,0.8913
frame_000109.jpg,0.8949,1.0,0.9122,0.9299
frame_000110.jpg,0.9526,1.0,0.9577,0.9678
frame_000111.jpg,0.7297,1.0,1.0,0.8649
frame_000112.jpg,0.742,1.0,1.0,0.871
frame_000113.jpg,0.7904,1.0,1.0,0.8952
frame_000114.jpg,1.0,1.0,1.0,1.0
frame_000115.jpg,0.6745,1.0,1.0,0.8373
frame_000116.jpg,0.4775,1.0,1.0,0.7387
frame_000117.jpg,0.4589,1.0,1.0,0.7295
frame_000118.jpg,0.4683,1.0,1.0,0.7341
frame_000119.jpg,0.4687,1.0,1.0,0.7344
frame_000120.jpg,0.5853,1.0,1.0,0.7926
frame_000121.jpg,1.0,1.0,1.0,1.0
