seg_a,seg_b,dist_m
0,1,19.61
0,2,34.66
0,3,49.49
0,4,64.41
0,5,76.39
1,2,15.06
1,3,29.89
1,4,44.81
1,5,56.78
2,3,14.84
2,4,29.76
2,5,41.73
3,4,14.92
3,5,26.9
4,5,11.99
