frame,blur_score,brightness_score,motion_score,reliability
frame_000000.jpg,0.133,1.0,0.6614,0.4988
frame_000001.jpg,0.0922,1.0,0.6687,0.4798
frame_000002.jpg,0.0772,1.0,0.6819,0.475
frame_000003.jpg,0.0751,1.0,0.6845,0.4744
frame_000004.jpg,0.0742,1.0,0.6886,0.4748
frame_000005.jpg,0.0766,1.0,0.6869,0.4757
frame_000006.jpg,0.0867,1.0,0.6878,0.4809
frame_000007.jpg,0.0843,1.0,0.6944,0.481
frame_000008.jpg,0.0877,1.0,0.6751,0.4789
frame_000009.jpg,0.0955,1.0,0.6342,0.4746
frame_000010.jpg,0.1065,1.0,0.6024,0.4737
frame_000011.jpg,0.0748,1.0,0.6069,0.4588
frame_000012.jpg,0.0818,1.0,0.6032,0.4615
frame_000013.jpg,0.0905,1.0,0.6042,0.4661
frame_000014.jpg,0.0796,1.0,0.6286,0.4655
frame_000015.jpg,0.0718,1.0,0.6503,0.4659
frame_000016.jpg,0.0806,1.0,0.6756,0.4754
frame_000017.jpg,0.0866,1.0,0.6657,0.4765
frame_000018.jpg,0.0673,1.0,0.6872,0.4711
frame_000019.jpg,0.0691,1.0,0.7448,0.4835
frame_000020.jpg,0.08,1.0,0.762,0.4924
frame_000021.jpg,0.0936,1.0,0.773,0.5014
frame_000022.jpg,0.0877,1.0,0.7912,0.5021
frame_000023.jpg,0.089,1.0,0.7898,0.5024
frame_000024.jpg,0.0973,1.0,0.7859,0.5058
frame_000025.jpg,0.1207,1.0,0.7801,0.5164
frame_000026.jpg,0.1131,1.0,0.789,0.5144
frame_000027.jpg,0.1026,1.0,0.7887,0.5091
frame_000028.jpg,0.0894,1.0,0.7895,0.5026
frame_000029.jpg,0.0724,1.0,0.7994,0.4961
frame_000030.jpg,0.0903,1.0,0.8117,0.5075
frame_000031.jpg,0.1146,1.0,0.809,0.5191
frame_000032.jpg,0.0986,1.0,0.8228,0.5139
frame_000033.jpg,0.1307,1.0,0.8309,0.5316
frame_000034.jpg,0.1228,1.0,0.8284,0.5271
frame_000035.jpg,0.093,1.0,0.8241,0.5113
frame_000036.jpg,0.08,1.0,0.8298,0.5059
frame_000037.jpg,0.12,1.0,0.8064,0.5213
frame_000038.jpg,0.1354,1.0,0.787,0.5251
frame_000039.jpg,0.1189,1.0,0.7651,0.5125
frame_000040.jpg,0.1297,1.0,0.7725,0.5193
frame_000041.jpg,0.125,1.0,0.7961,0.5217
frame_000042.jpg,0.1005,1.0,0.809,0.512
frame_000043.jpg,0.0947,1.0,0.8084,0.509
frame_000044.jpg,0.1263,1.0,0.8025,0.5237
frame_000045.jpg,0.1164,1.0,0.8118,0.5205
frame_000046.jpg,0.1104,1.0,0.8173,0.5187
frame_000047.jpg,0.1078,1.0,0.8271,0.5193
frame_000048.jpg,0.1113,1.0,0.8304,0.5217
frame_000049.jpg,0.1373,1.0,0.8257,0.5338
frame_000050.jpg,0.1448,1.0,0.8349,0.5394
frame_000051.jpg,0.1325,1.0,0.8378,0.5338
frame_000052.jpg,0.1096,1.0,0.8377,0.5223
frame_000053.jpg,0.1339,1.0,0.8497,0.5369
frame_000054.jpg,0.1245,1.0,0.8485,0.532
frame_000055.jpg,0.1036,1.0,0.8558,0.523
frame_000056.jpg,0.1167,1.0,0.8505,0.5285
